dataset,version,file_id,relative_path,bytes,restricted,content_type,source_url,actual_bytes,partial_bytes,download_state,format_readability,decoded_format,quality_status,error,source_object_exclusion
SparrKULee,3.1,135707,sub-009/ses-shortstories01/eeg/sub-009_ses-shortstories01_task-listeningActive_run-10_events.tsv,190,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/135707,190,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,TSV,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,37402,sub-009/ses-shortstories01/eeg/sub-009_ses-shortstories01_task-listeningActive_run-10_stimulation.tsv,103,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/37402,103,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,TSV,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,37715,sub-009/ses-shortstories01/eeg/sub-009_ses-shortstories01_task-restingState_run-01_eeg.apr,2247,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/37715,2247,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,XML,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,37464,sub-009/ses-shortstories01/eeg/sub-009_ses-shortstories01_task-restingState_run-01_eeg.bdf.gz,20381766,False,application/gzip,https://rdr.kuleuven.be/api/access/datafile/37464,0,0,MISSING,NOT_CHECKED,UNKNOWN,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,135713,sub-009/ses-shortstories01/eeg/sub-009_ses-shortstories01_task-restingState_run-01_events.tsv,131,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/135713,131,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,TSV,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,37641,sub-009/ses-shortstories01/eeg/sub-009_ses-shortstories01_task-restingState_run-01_stimulation.tsv,99,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/37641,99,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,TSV,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,37447,sub-009/ses-shortstories01/eeg/sub-009_ses-shortstories01_task-restingState_run-02_eeg.apr,2248,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/37447,2248,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,XML,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,37630,sub-009/ses-shortstories01/eeg/sub-009_ses-shortstories01_task-restingState_run-02_eeg.bdf.gz,19534696,False,application/gzip,https://rdr.kuleuven.be/api/access/datafile/37630,0,0,MISSING,NOT_CHECKED,UNKNOWN,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,135716,sub-009/ses-shortstories01/eeg/sub-009_ses-shortstories01_task-restingState_run-02_events.tsv,130,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/135716,130,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,TSV,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,37833,sub-009/ses-shortstories01/eeg/sub-009_ses-shortstories01_task-restingState_run-02_stimulation.tsv,100,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/37833,100,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,TSV,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,37832,sub-010/ses-shortstories01/beh/sub-010_ses-shortstories01_task-audiogram_beh.tsv,354,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/37832,354,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,TSV,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,37788,sub-010/ses-shortstories01/beh/sub-010_ses-shortstories01_task-listeningActive_run-01_beh.apr,16102,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/37788,0,0,MISSING,NOT_CHECKED,UNKNOWN,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,136305,derivatives/preprocessed_eeg/sub-010/ses-shortstories01/sub-010_ses-shortstories01_task-listeningActive_run-01_desc-preproc-audio-audiobook_2_1_eeg.npy,25985152,False,text/plain,https://rdr.kuleuven.be/api/access/datafile/136305,25985152,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,NPY,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,37585,sub-010/ses-shortstories01/eeg/sub-010_ses-shortstories01_task-listeningActive_run-01_eeg.apr,3183,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/37585,3183,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,XML,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,37750,sub-010/ses-shortstories01/eeg/sub-010_ses-shortstories01_task-listeningActive_run-01_eeg.bdf.gz,130265990,False,application/gzip,https://rdr.kuleuven.be/api/access/datafile/37750,0,0,MISSING,NOT_CHECKED,UNKNOWN,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,135832,sub-010/ses-shortstories01/eeg/sub-010_ses-shortstories01_task-listeningActive_run-01_events.tsv,190,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/135832,190,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,TSV,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,37697,sub-010/ses-shortstories01/eeg/sub-010_ses-shortstories01_task-listeningActive_run-01_stimulation.tsv,103,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/37697,103,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,TSV,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,37798,sub-010/ses-shortstories01/beh/sub-010_ses-shortstories01_task-listeningActive_run-02_beh.apr,16219,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/37798,0,0,MISSING,NOT_CHECKED,UNKNOWN,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,136301,derivatives/preprocessed_eeg/sub-010/ses-shortstories01/sub-010_ses-shortstories01_task-listeningActive_run-02_desc-preproc-audio-audiobook_2_2_eeg.npy,25985152,False,text/plain,https://rdr.kuleuven.be/api/access/datafile/136301,25985152,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,NPY,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,37539,sub-010/ses-shortstories01/eeg/sub-010_ses-shortstories01_task-listeningActive_run-02_eeg.apr,3187,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/37539,3187,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,XML,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,37722,sub-010/ses-shortstories01/eeg/sub-010_ses-shortstories01_task-listeningActive_run-02_eeg.bdf.gz,121065829,False,application/gzip,https://rdr.kuleuven.be/api/access/datafile/37722,0,0,MISSING,NOT_CHECKED,UNKNOWN,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,135833,sub-010/ses-shortstories01/eeg/sub-010_ses-shortstories01_task-listeningActive_run-02_events.tsv,189,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/135833,189,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,TSV,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,37468,sub-010/ses-shortstories01/eeg/sub-010_ses-shortstories01_task-listeningActive_run-02_stimulation.tsv,103,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/37468,103,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,TSV,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,37813,sub-010/ses-shortstories01/beh/sub-010_ses-shortstories01_task-listeningActive_run-03_beh.apr,16181,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/37813,0,0,MISSING,NOT_CHECKED,UNKNOWN,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,136300,derivatives/preprocessed_eeg/sub-010/ses-shortstories01/sub-010_ses-shortstories01_task-listeningActive_run-03_desc-preproc-audio-audiobook_6_1_eeg.npy,27361408,False,text/plain,https://rdr.kuleuven.be/api/access/datafile/136300,27361408,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,NPY,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,37584,sub-010/ses-shortstories01/eeg/sub-010_ses-shortstories01_task-listeningActive_run-03_eeg.apr,3178,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/37584,3178,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,XML,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,37608,sub-010/ses-shortstories01/eeg/sub-010_ses-shortstories01_task-listeningActive_run-03_eeg.bdf.gz,129468404,False,application/gzip,https://rdr.kuleuven.be/api/access/datafile/37608,0,0,MISSING,NOT_CHECKED,UNKNOWN,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,135830,sub-010/ses-shortstories01/eeg/sub-010_ses-shortstories01_task-listeningActive_run-03_events.tsv,189,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/135830,189,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,TSV,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,37780,sub-010/ses-shortstories01/eeg/sub-010_ses-shortstories01_task-listeningActive_run-03_stimulation.tsv,103,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/37780,103,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,TSV,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,136304,derivatives/preprocessed_eeg/sub-010/ses-shortstories01/sub-010_ses-shortstories01_task-listeningActive_run-04_desc-preproc-audio-audiobook_6_2_eeg.npy,27361408,False,text/plain,https://rdr.kuleuven.be/api/access/datafile/136304,27361408,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,NPY,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,37837,sub-010/ses-shortstories01/eeg/sub-010_ses-shortstories01_task-listeningActive_run-04_eeg.apr,3156,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/37837,3156,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,XML,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,37574,sub-010/ses-shortstories01/eeg/sub-010_ses-shortstories01_task-listeningActive_run-04_eeg.bdf.gz,123813026,False,application/gzip,https://rdr.kuleuven.be/api/access/datafile/37574,0,0,MISSING,NOT_CHECKED,UNKNOWN,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,135835,sub-010/ses-shortstories01/eeg/sub-010_ses-shortstories01_task-listeningActive_run-04_events.tsv,189,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/135835,189,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,TSV,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,37856,sub-010/ses-shortstories01/eeg/sub-010_ses-shortstories01_task-listeningActive_run-04_stimulation.tsv,103,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/37856,103,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,TSV,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,136307,derivatives/preprocessed_eeg/sub-010/ses-shortstories01/sub-010_ses-shortstories01_task-listeningActive_run-05_desc-preproc-audio-audiobook_5_1_eeg.npy,29786240,False,text/plain,https://rdr.kuleuven.be/api/access/datafile/136307,29786240,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,NPY,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,37670,sub-010/ses-shortstories01/eeg/sub-010_ses-shortstories01_task-listeningActive_run-05_eeg.apr,3190,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/37670,3190,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,XML,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,37817,sub-010/ses-shortstories01/eeg/sub-010_ses-shortstories01_task-listeningActive_run-05_eeg.bdf.gz,139510316,False,application/gzip,https://rdr.kuleuven.be/api/access/datafile/37817,0,0,MISSING,NOT_CHECKED,UNKNOWN,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,135837,sub-010/ses-shortstories01/eeg/sub-010_ses-shortstories01_task-listeningActive_run-05_events.tsv,189,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/135837,189,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,TSV,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,37492,sub-010/ses-shortstories01/eeg/sub-010_ses-shortstories01_task-listeningActive_run-05_stimulation.tsv,103,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/37492,103,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,TSV,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,136306,derivatives/preprocessed_eeg/sub-010/ses-shortstories01/sub-010_ses-shortstories01_task-listeningActive_run-06_desc-preproc-audio-audiobook_5_2_eeg.npy,29884544,False,text/plain,https://rdr.kuleuven.be/api/access/datafile/136306,29884544,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,NPY,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,37427,sub-010/ses-shortstories01/eeg/sub-010_ses-shortstories01_task-listeningActive_run-06_eeg.apr,3194,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/37427,3194,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,XML,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,37702,sub-010/ses-shortstories01/eeg/sub-010_ses-shortstories01_task-listeningActive_run-06_eeg.bdf.gz,137166746,False,application/gzip,https://rdr.kuleuven.be/api/access/datafile/37702,0,0,MISSING,NOT_CHECKED,UNKNOWN,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,135829,sub-010/ses-shortstories01/eeg/sub-010_ses-shortstories01_task-listeningActive_run-06_events.tsv,189,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/135829,189,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,TSV,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,37746,sub-010/ses-shortstories01/eeg/sub-010_ses-shortstories01_task-listeningActive_run-06_stimulation.tsv,103,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/37746,103,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,TSV,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,136302,derivatives/preprocessed_eeg/sub-010/ses-shortstories01/sub-010_ses-shortstories01_task-listeningActive_run-07_desc-preproc-audio-audiobook_5_3_eeg.npy,31293568,False,text/plain,https://rdr.kuleuven.be/api/access/datafile/136302,31293568,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,NPY,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,37663,sub-010/ses-shortstories01/eeg/sub-010_ses-shortstories01_task-listeningActive_run-07_eeg.apr,3241,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/37663,3241,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,XML,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,37399,sub-010/ses-shortstories01/eeg/sub-010_ses-shortstories01_task-listeningActive_run-07_eeg.bdf.gz,143638174,False,application/gzip,https://rdr.kuleuven.be/api/access/datafile/37399,0,0,MISSING,NOT_CHECKED,UNKNOWN,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,135836,sub-010/ses-shortstories01/eeg/sub-010_ses-shortstories01_task-listeningActive_run-07_events.tsv,189,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/135836,189,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,TSV,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,37634,sub-010/ses-shortstories01/eeg/sub-010_ses-shortstories01_task-listeningActive_run-07_stimulation.tsv,103,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/37634,103,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,TSV,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,136309,derivatives/preprocessed_eeg/sub-010/ses-shortstories01/sub-010_ses-shortstories01_task-listeningActive_run-08_desc-preproc-audio-audiobook_1_eeg.npy,30769280,False,text/plain,https://rdr.kuleuven.be/api/access/datafile/136309,30769280,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,NPY,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,37400,sub-010/ses-shortstories01/eeg/sub-010_ses-shortstories01_task-listeningActive_run-08_eeg.apr,3170,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/37400,3170,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,XML,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,37581,sub-010/ses-shortstories01/eeg/sub-010_ses-shortstories01_task-listeningActive_run-08_eeg.bdf.gz,140112762,False,application/gzip,https://rdr.kuleuven.be/api/access/datafile/37581,0,0,MISSING,NOT_CHECKED,UNKNOWN,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,135827,sub-010/ses-shortstories01/eeg/sub-010_ses-shortstories01_task-listeningActive_run-08_events.tsv,182,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/135827,182,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,TSV,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,37668,sub-010/ses-shortstories01/eeg/sub-010_ses-shortstories01_task-listeningActive_run-08_stimulation.tsv,101,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/37668,101,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,TSV,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,136303,derivatives/preprocessed_eeg/sub-010/ses-shortstories01/sub-010_ses-shortstories01_task-listeningActive_run-09_desc-preproc-audio-audiobook_4_eeg.npy,26738816,False,text/plain,https://rdr.kuleuven.be/api/access/datafile/136303,26738816,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,NPY,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,37421,sub-010/ses-shortstories01/eeg/sub-010_ses-shortstories01_task-listeningActive_run-09_eeg.apr,3159,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/37421,3159,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,XML,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,37763,sub-010/ses-shortstories01/eeg/sub-010_ses-shortstories01_task-listeningActive_run-09_eeg.bdf.gz,124489096,False,application/gzip,https://rdr.kuleuven.be/api/access/datafile/37763,0,0,MISSING,NOT_CHECKED,UNKNOWN,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,135826,sub-010/ses-shortstories01/eeg/sub-010_ses-shortstories01_task-listeningActive_run-09_events.tsv,183,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/135826,183,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,TSV,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,37548,sub-010/ses-shortstories01/eeg/sub-010_ses-shortstories01_task-listeningActive_run-09_stimulation.tsv,101,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/37548,101,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,TSV,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,136308,derivatives/preprocessed_eeg/sub-010/ses-shortstories01/sub-010_ses-shortstories01_task-listeningActive_run-10_desc-preproc-audio-audiobook_3_eeg.npy,31621248,False,text/plain,https://rdr.kuleuven.be/api/access/datafile/136308,31621248,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,NPY,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,37472,sub-010/ses-shortstories01/eeg/sub-010_ses-shortstories01_task-listeningActive_run-10_eeg.apr,3172,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/37472,3172,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,XML,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,37632,sub-010/ses-shortstories01/eeg/sub-010_ses-shortstories01_task-listeningActive_run-10_eeg.bdf.gz,145894965,False,application/gzip,https://rdr.kuleuven.be/api/access/datafile/37632,0,0,MISSING,NOT_CHECKED,UNKNOWN,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,135831,sub-010/ses-shortstories01/eeg/sub-010_ses-shortstories01_task-listeningActive_run-10_events.tsv,183,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/135831,183,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,TSV,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,37839,sub-010/ses-shortstories01/eeg/sub-010_ses-shortstories01_task-listeningActive_run-10_stimulation.tsv,101,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/37839,101,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,TSV,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,37861,sub-010/ses-shortstories01/eeg/sub-010_ses-shortstories01_task-restingState_run-01_eeg.apr,2250,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/37861,2250,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,XML,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,37371,sub-010/ses-shortstories01/eeg/sub-010_ses-shortstories01_task-restingState_run-01_eeg.bdf.gz,22069865,False,application/gzip,https://rdr.kuleuven.be/api/access/datafile/37371,0,0,MISSING,NOT_CHECKED,UNKNOWN,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,135828,sub-010/ses-shortstories01/eeg/sub-010_ses-shortstories01_task-restingState_run-01_events.tsv,131,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/135828,131,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,TSV,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,37790,sub-010/ses-shortstories01/eeg/sub-010_ses-shortstories01_task-restingState_run-01_stimulation.tsv,100,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/37790,100,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,TSV,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,37391,sub-010/ses-shortstories01/eeg/sub-010_ses-shortstories01_task-restingState_run-02_eeg.apr,2248,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/37391,2248,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,XML,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,37503,sub-010/ses-shortstories01/eeg/sub-010_ses-shortstories01_task-restingState_run-02_eeg.bdf.gz,20758898,False,application/gzip,https://rdr.kuleuven.be/api/access/datafile/37503,0,0,MISSING,NOT_CHECKED,UNKNOWN,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,135834,sub-010/ses-shortstories01/eeg/sub-010_ses-shortstories01_task-restingState_run-02_events.tsv,131,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/135834,131,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,TSV,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,37451,sub-010/ses-shortstories01/eeg/sub-010_ses-shortstories01_task-restingState_run-02_stimulation.tsv,99,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/37451,99,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,TSV,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,37966,sub-011/ses-shortstories01/beh/sub-011_ses-shortstories01_task-audiogram_beh.tsv,357,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/37966,357,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,TSV,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,38175,sub-011/ses-shortstories01/beh/sub-011_ses-shortstories01_task-listeningActive_run-01_beh.apr,16642,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/38175,0,0,MISSING,NOT_CHECKED,UNKNOWN,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,136265,derivatives/preprocessed_eeg/sub-011/ses-shortstories01/sub-011_ses-shortstories01_task-listeningActive_run-01_desc-preproc-audio-audiobook_2_1_eeg.npy,25985152,False,text/plain,https://rdr.kuleuven.be/api/access/datafile/136265,25985152,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,NPY,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,38073,sub-011/ses-shortstories01/eeg/sub-011_ses-shortstories01_task-listeningActive_run-01_eeg.apr,3184,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/38073,3184,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,XML,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,38389,sub-011/ses-shortstories01/eeg/sub-011_ses-shortstories01_task-listeningActive_run-01_eeg.bdf.gz,136289727,False,application/gzip,https://rdr.kuleuven.be/api/access/datafile/38389,0,0,MISSING,NOT_CHECKED,UNKNOWN,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,135784,sub-011/ses-shortstories01/eeg/sub-011_ses-shortstories01_task-listeningActive_run-01_events.tsv,188,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/135784,188,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,TSV,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,38335,sub-011/ses-shortstories01/eeg/sub-011_ses-shortstories01_task-listeningActive_run-01_stimulation.tsv,103,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/38335,103,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,TSV,SEE_DEDICATED_QC_OR_UNKNOWN,,False
