source_npz_gzip,expanded_server_path,role,sample_rate_hz,samples,duration_s,status,data_dict_comparison,max_abs_difference,error
stimuli/eeg/noise_podcast_6.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/noise_podcast_6.npz,NOISE,48000.0,40547328,844.736,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,
stimuli/eeg/noise_podcast_7.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/noise_podcast_7.npz,NOISE,48000.0,47282330,985.0485416666667,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,
stimuli/eeg/noise_podcast_8.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/noise_podcast_8.npz,NOISE,48000.0,48628716,1013.09825,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,
stimuli/eeg/noise_podcast_9.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/noise_podcast_9.npz,NOISE,48000.0,57187962,1191.415875,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,
stimuli/eeg/podcast_1.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/podcast_1.npz,AUDIO,48000.0,45788265,953.9221875,PASS_RAW_NPZ_METADATA,EXACT,0.0,
stimuli/eeg/podcast_10.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/podcast_10.npz,AUDIO,48000.0,40095745,835.3280208333333,PASS_RAW_NPZ_METADATA,EXACT,0.0,
stimuli/eeg/podcast_11.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/podcast_11.npz,AUDIO,48000.0,43200262,900.0054583333333,PASS_RAW_NPZ_METADATA,EXACT,0.0,
stimuli/eeg/podcast_12.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/podcast_12.npz,AUDIO,48000.0,50503680,1052.16,PASS_RAW_NPZ_METADATA,EXACT,0.0,
stimuli/eeg/podcast_13.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/podcast_13.npz,AUDIO,48000.0,33767425,703.4880208333333,PASS_RAW_NPZ_METADATA,EXACT,0.0,
stimuli/eeg/podcast_14.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/podcast_14.npz,AUDIO,48000.0,48282645,1005.8884375,PASS_RAW_NPZ_METADATA,EXACT,0.0,
stimuli/eeg/podcast_15.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/podcast_15.npz,AUDIO,48000.0,44244602,921.7625416666667,PASS_RAW_NPZ_METADATA,EXACT,0.0,
stimuli/eeg/podcast_16.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/podcast_16.npz,AUDIO,48000.0,37088027,772.6672291666666,PASS_RAW_NPZ_METADATA,EXACT,0.0,
stimuli/eeg/podcast_17.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/podcast_17.npz,AUDIO,48000.0,43799894,912.4977916666667,PASS_RAW_NPZ_METADATA,EXACT,0.0,
stimuli/eeg/podcast_18.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/podcast_18.npz,AUDIO,48000.0,55370119,1153.5441458333332,PASS_RAW_NPZ_METADATA,EXACT,0.0,
stimuli/eeg/podcast_19.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/podcast_19.npz,AUDIO,48000.0,49095158,1022.8157916666667,PASS_RAW_NPZ_METADATA,EXACT,0.0,
stimuli/eeg/podcast_2.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/podcast_2.npz,AUDIO,48000.0,54468999,1134.7708125,PASS_RAW_NPZ_METADATA,EXACT,0.0,
stimuli/eeg/podcast_20.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/podcast_20.npz,AUDIO,48000.0,38218188,796.21225,PASS_RAW_NPZ_METADATA,EXACT,0.0,
stimuli/eeg/podcast_21.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/podcast_21.npz,AUDIO,48000.0,50641050,1055.021875,PASS_RAW_NPZ_METADATA,EXACT,0.0,
stimuli/eeg/podcast_22.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/podcast_22.npz,AUDIO,48000.0,30166623,628.4713125,PASS_RAW_NPZ_METADATA,EXACT,0.0,
stimuli/eeg/podcast_23.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/podcast_23.npz,AUDIO,48000.0,40627862,846.4137916666666,PASS_RAW_NPZ_METADATA,EXACT,0.0,
stimuli/eeg/podcast_24.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/podcast_24.npz,AUDIO,48000.0,47657378,992.8620416666666,PASS_RAW_NPZ_METADATA,EXACT,0.0,
stimuli/eeg/podcast_25.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/podcast_25.npz,AUDIO,48000.0,46574028,970.29225,PASS_RAW_NPZ_METADATA,EXACT,0.0,
stimuli/eeg/podcast_26.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/podcast_26.npz,AUDIO,48000.0,37903326,789.652625,PASS_RAW_NPZ_METADATA,EXACT,0.0,
stimuli/eeg/podcast_27.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/podcast_27.npz,AUDIO,48000.0,41946941,873.8946041666667,PASS_RAW_NPZ_METADATA,EXACT,0.0,
stimuli/eeg/podcast_28.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/podcast_28.npz,AUDIO,48000.0,38775467,807.8222291666667,PASS_RAW_NPZ_METADATA,EXACT,0.0,
stimuli/eeg/podcast_29.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/podcast_29.npz,AUDIO,48000.0,43266021,901.3754375,PASS_RAW_NPZ_METADATA,EXACT,0.0,
stimuli/eeg/podcast_3.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/podcast_3.npz,AUDIO,48000.0,34907952,727.249,PASS_RAW_NPZ_METADATA,EXACT,0.0,
stimuli/eeg/podcast_30.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/podcast_30.npz,AUDIO,48000.0,46706661,973.0554375,PASS_RAW_NPZ_METADATA,EXACT,0.0,
stimuli/eeg/podcast_31.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/podcast_31.npz,AUDIO,48000.0,42592828,887.3505833333334,PASS_RAW_NPZ_METADATA,EXACT,0.0,
stimuli/eeg/podcast_32.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/podcast_32.npz,AUDIO,48000.0,45296745,943.6821875,PASS_RAW_NPZ_METADATA,EXACT,0.0,
stimuli/eeg/podcast_33.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/podcast_33.npz,AUDIO,48000.0,34105344,710.528,PASS_RAW_NPZ_METADATA,EXACT,0.0,
stimuli/eeg/podcast_34.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/podcast_34.npz,AUDIO,48000.0,46215168,962.816,PASS_RAW_NPZ_METADATA,EXACT,0.0,
stimuli/eeg/podcast_35.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/podcast_35.npz,AUDIO,48000.0,44936186,936.1705416666666,PASS_RAW_NPZ_METADATA,EXACT,0.0,
stimuli/eeg/podcast_36.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/podcast_36.npz,AUDIO,48000.0,44333210,923.6085416666666,PASS_RAW_NPZ_METADATA,EXACT,0.0,
stimuli/eeg/podcast_37.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/podcast_37.npz,AUDIO,48000.0,41017400,854.5291666666667,PASS_RAW_NPZ_METADATA,EXACT,0.0,
stimuli/eeg/podcast_4.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/podcast_4.npz,AUDIO,48000.0,47403259,987.5678958333333,PASS_RAW_NPZ_METADATA,EXACT,0.0,
stimuli/eeg/podcast_5.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/podcast_5.npz,AUDIO,48000.0,47775522,995.323375,PASS_RAW_NPZ_METADATA,EXACT,0.0,
stimuli/eeg/podcast_6.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/podcast_6.npz,AUDIO,48000.0,40547328,844.736,PASS_RAW_NPZ_METADATA,EXACT,0.0,
stimuli/eeg/podcast_7.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/podcast_7.npz,AUDIO,48000.0,47282330,985.0485416666667,PASS_RAW_NPZ_METADATA,EXACT,0.0,
stimuli/eeg/podcast_8.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/podcast_8.npz,AUDIO,48000.0,48628716,1013.09825,PASS_RAW_NPZ_METADATA,EXACT,0.0,
stimuli/eeg/podcast_9.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/podcast_9.npz,AUDIO,48000.0,57187962,1191.415875,PASS_RAW_NPZ_METADATA,EXACT,0.0,
stimuli/eeg/t_audiobook_1.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/t_audiobook_1.npz,TRIGGER,48000.0,44967811,936.8293958333334,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,
stimuli/eeg/t_audiobook_10_1.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/t_audiobook_10_1.npz,TRIGGER,48000.0,29542531,615.4693958333334,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,
stimuli/eeg/t_audiobook_10_2.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/t_audiobook_10_2.npz,TRIGGER,48000.0,31270531,651.4693958333334,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,
stimuli/eeg/t_audiobook_11_1.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/t_audiobook_11_1.npz,TRIGGER,48000.0,37986299,791.3812291666667,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,
stimuli/eeg/t_audiobook_11_2.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/t_audiobook_11_2.npz,TRIGGER,48000.0,28578299,595.3812291666667,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,
stimuli/eeg/t_audiobook_12_1.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/t_audiobook_12_1.npz,TRIGGER,48000.0,31679138,659.9820416666666,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,
stimuli/eeg/t_audiobook_12_2.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/t_audiobook_12_2.npz,TRIGGER,48000.0,36479138,759.9820416666666,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,
stimuli/eeg/t_audiobook_13_1.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/t_audiobook_13_1.npz,TRIGGER,48000.0,48070021,1001.4587708333333,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,
stimuli/eeg/t_audiobook_13_2.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/t_audiobook_13_2.npz,TRIGGER,48000.0,40870022,851.4587916666667,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,
stimuli/eeg/t_audiobook_14_1.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/t_audiobook_14_1.npz,TRIGGER,48000.0,50507442,1052.238375,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,
stimuli/eeg/t_audiobook_14_2.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/t_audiobook_14_2.npz,TRIGGER,48000.0,55115442,1148.238375,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,
stimuli/eeg/t_audiobook_1_1.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/t_audiobook_1_1.npz,TRIGGER,48000.0,21955710,457.410625,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,
stimuli/eeg/t_audiobook_1_2.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/t_audiobook_1_2.npz,TRIGGER,48000.0,20096700,418.68125,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,
stimuli/eeg/t_audiobook_1_artefact.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/t_audiobook_1_artefact.npz,TRIGGER,48000.0,14413806,300.287625,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,
stimuli/eeg/t_audiobook_2_1.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/t_audiobook_2_1.npz,TRIGGER,48000.0,37963799,790.9124791666667,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,
stimuli/eeg/t_audiobook_3.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/t_audiobook_3.npz,TRIGGER,48000.0,46197606,962.450125,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,
stimuli/eeg/t_audiobook_4.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/t_audiobook_4.npz,TRIGGER,48000.0,39044494,813.4269583333333,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,
stimuli/eeg/t_audiobook_5_1.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/t_audiobook_5_1.npz,TRIGGER,48000.0,43493213,906.1086041666666,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,
stimuli/eeg/t_audiobook_5_2.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/t_audiobook_5_2.npz,TRIGGER,48000.0,43664009,909.6668541666667,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,
stimuli/eeg/t_audiobook_5_3.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/t_audiobook_5_3.npz,TRIGGER,48000.0,45742238,952.9632916666667,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,
stimuli/eeg/t_audiobook_6_1.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/t_audiobook_6_1.npz,TRIGGER,48000.0,40012152,833.5865,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,
stimuli/eeg/t_audiobook_6_2.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/t_audiobook_6_2.npz,TRIGGER,48000.0,40003855,833.4136458333334,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,
stimuli/eeg/t_audiobook_7_1.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/t_audiobook_7_1.npz,TRIGGER,48000.0,11794742,245.72379166666667,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,
stimuli/eeg/t_audiobook_7_2.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/t_audiobook_7_2.npz,TRIGGER,48000.0,11609348,241.86141666666666,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,
stimuli/eeg/t_audiobook_7_3.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/t_audiobook_7_3.npz,TRIGGER,48000.0,11303390,235.48729166666666,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,
stimuli/eeg/t_audiobook_7_4.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/t_audiobook_7_4.npz,TRIGGER,48000.0,15672052,326.5010833333333,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,
stimuli/eeg/t_audiobook_7_5.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/t_audiobook_7_5.npz,TRIGGER,48000.0,5731296,119.402,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,
stimuli/eeg/t_audiobook_7_6.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/t_audiobook_7_6.npz,TRIGGER,48000.0,5809095,121.0228125,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,
stimuli/eeg/t_audiobook_8_1.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/t_audiobook_8_1.npz,TRIGGER,48000.0,35863406,747.1542916666667,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,
stimuli/eeg/t_audiobook_8_2.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/t_audiobook_8_2.npz,TRIGGER,48000.0,37399406,779.1542916666667,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,
stimuli/eeg/t_audiobook_9_1.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/t_audiobook_9_1.npz,TRIGGER,48000.0,31056157,647.0032708333333,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,
stimuli/eeg/t_audiobook_9_2.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/t_audiobook_9_2.npz,TRIGGER,48000.0,42288157,881.0032708333333,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,
stimuli/eeg/t_podcast_1.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/t_podcast_1.npz,TRIGGER,48000.0,45788265,953.9221875,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,
stimuli/eeg/t_podcast_10.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/t_podcast_10.npz,TRIGGER,48000.0,40095745,835.3280208333333,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,
stimuli/eeg/t_podcast_11.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/t_podcast_11.npz,TRIGGER,48000.0,43200262,900.0054583333333,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,
stimuli/eeg/t_podcast_12.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/t_podcast_12.npz,TRIGGER,48000.0,50503680,1052.16,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,
stimuli/eeg/t_podcast_13.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/t_podcast_13.npz,TRIGGER,48000.0,33767425,703.4880208333333,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,
stimuli/eeg/t_podcast_14.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/t_podcast_14.npz,TRIGGER,48000.0,48282645,1005.8884375,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,
stimuli/eeg/t_podcast_15.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/t_podcast_15.npz,TRIGGER,48000.0,44244602,921.7625416666667,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,
stimuli/eeg/t_podcast_16.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/t_podcast_16.npz,TRIGGER,48000.0,37088027,772.6672291666666,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,
stimuli/eeg/t_podcast_17.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/t_podcast_17.npz,TRIGGER,48000.0,43799894,912.4977916666667,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,
stimuli/eeg/t_podcast_18.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/t_podcast_18.npz,TRIGGER,48000.0,55370119,1153.5441458333332,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,
stimuli/eeg/t_podcast_19.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/t_podcast_19.npz,TRIGGER,48000.0,49095158,1022.8157916666667,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,
stimuli/eeg/t_podcast_2.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/t_podcast_2.npz,TRIGGER,48000.0,54468999,1134.7708125,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,
stimuli/eeg/t_podcast_20.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/t_podcast_20.npz,TRIGGER,48000.0,38218188,796.21225,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,
stimuli/eeg/t_podcast_21.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/t_podcast_21.npz,TRIGGER,48000.0,50641050,1055.021875,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,
stimuli/eeg/t_podcast_22.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/t_podcast_22.npz,TRIGGER,48000.0,30166623,628.4713125,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,
stimuli/eeg/t_podcast_23.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/t_podcast_23.npz,TRIGGER,48000.0,40627862,846.4137916666666,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,
stimuli/eeg/t_podcast_24.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/t_podcast_24.npz,TRIGGER,48000.0,47657378,992.8620416666666,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,
stimuli/eeg/t_podcast_25.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/t_podcast_25.npz,TRIGGER,48000.0,46574028,970.29225,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,
stimuli/eeg/t_podcast_26.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/t_podcast_26.npz,TRIGGER,48000.0,37903326,789.652625,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,
stimuli/eeg/t_podcast_27.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/t_podcast_27.npz,TRIGGER,48000.0,41946941,873.8946041666667,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,
stimuli/eeg/t_podcast_28.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/t_podcast_28.npz,TRIGGER,48000.0,38775467,807.8222291666667,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,
stimuli/eeg/t_podcast_29.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/t_podcast_29.npz,TRIGGER,48000.0,43266021,901.3754375,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,
