dataset,sample_key,neural_rate_hz,audio_rate_hz,neural_offset_s,duration_s,alignment_rule,residual_s,physical_sync,source
ds004703,sub-SD010_ses-01_task-PassiveListen__trial-0,1024.0,SEE_AUDIO_QC_PER_PATH,136.77342819499987,1.9793197278911565,template word/POS/phone+duration match; constant onset offset,9.379164112033322e-13,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD012_ses-02_task-PassiveListen__trial-35,512.0,SEE_AUDIO_QC_PER_PATH,1606.9631847800001,31.55362811791383,template word/POS/phone+duration match; constant onset offset,2.2737367544323206e-13,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD012_ses-02_task-PassiveListen__trial-36,512.0,SEE_AUDIO_QC_PER_PATH,1651.70496168,45.27312925170068,template word/POS/phone+duration match; constant onset offset,4.547473508864641e-13,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD012_ses-02_task-PassiveListen__trial-37,512.0,SEE_AUDIO_QC_PER_PATH,1703.35101982,46.363628117913834,template word/POS/phone+duration match; constant onset offset,2.2737367544323206e-13,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD012_ses-02_task-PassiveListen__trial-38,512.0,SEE_AUDIO_QC_PER_PATH,1760.5041715,56.91793650793651,template word/POS/phone+duration match; constant onset offset,2.2737367544323206e-13,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD012_ses-02_task-PassiveListen__trial-39,512.0,SEE_AUDIO_QC_PER_PATH,1828.76835415,20.8018820861678,template word/POS/phone+duration match; constant onset offset,2.2737367544323206e-13,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD012_ses-02_task-PassiveListen__trial-40,512.0,SEE_AUDIO_QC_PER_PATH,1858.33054876,60.9278231292517,template word/POS/phone+duration match; constant onset offset,2.2737367544323206e-13,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD012_ses-02_task-PassiveListen__trial-41,512.0,SEE_AUDIO_QC_PER_PATH,1928.51665751,34.67619047619048,template word/POS/phone+duration match; constant onset offset,2.2737367544323206e-13,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD012_ses-02_task-PassiveListen__trial-42,512.0,SEE_AUDIO_QC_PER_PATH,1975.49126138,30.462244897959184,template word/POS/phone+duration match; constant onset offset,2.2737367544323206e-13,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD012_ses-02_task-PassiveListen__trial-43,512.0,SEE_AUDIO_QC_PER_PATH,2029.77595648,54.43687074829932,template word/POS/phone+duration match; constant onset offset,4.547473508864641e-13,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD012_ses-02_task-PassiveListen__trial-44,512.0,SEE_AUDIO_QC_PER_PATH,2091.6347221,29.993242630385488,template word/POS/phone+duration match; constant onset offset,4.547473508864641e-13,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD012_ses-02_task-PassiveListen__trial-45,512.0,SEE_AUDIO_QC_PER_PATH,2133.25591017,53.5008843537415,template word/POS/phone+duration match; constant onset offset,4.547473508864641e-13,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD012_ses-02_task-PassiveListen__trial-46,512.0,SEE_AUDIO_QC_PER_PATH,2195.59221075,42.95142857142857,template word/POS/phone+duration match; constant onset offset,4.547473508864641e-13,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD012_ses-02_task-PassiveListen__trial-47,512.0,SEE_AUDIO_QC_PER_PATH,2249.15491276,34.4781179138322,template word/POS/phone+duration match; constant onset offset,4.547473508864641e-13,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD012_ses-02_task-PassiveListen__trial-48,512.0,SEE_AUDIO_QC_PER_PATH,2300.12855931,16.85562358276644,template word/POS/phone+duration match; constant onset offset,4.547473508864641e-13,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD012_ses-02_task-PassiveListen__trial-49,512.0,SEE_AUDIO_QC_PER_PATH,2325.4792135300013,3.44312925170068,template word/POS/phone+duration match; constant onset offset,9.549694368615746e-12,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD012_ses-02_task-PassiveListen__trial-50,512.0,SEE_AUDIO_QC_PER_PATH,2376.4885197199997,3.44312925170068,template word/POS/phone+duration match; constant onset offset,1.000444171950221e-11,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD012_ses-02_task-PassiveListen__trial-51,512.0,SEE_AUDIO_QC_PER_PATH,2388.45704755,54.69269841269841,template word/POS/phone+duration match; constant onset offset,4.547473508864641e-13,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD012_ses-02_task-PassiveListen__trial-52,512.0,SEE_AUDIO_QC_PER_PATH,2450.98091087,33.54437641723356,template word/POS/phone+duration match; constant onset offset,4.547473508864641e-13,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD013_ses-01_task-PassiveListen__trial-0,1024.0,SEE_AUDIO_QC_PER_PATH,259.7209999999999,1.9793197278911565,template word/POS/phone+duration match; constant onset offset,9.094947017729282e-13,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD013_ses-01_task-PassiveListen__trial-1,1024.0,SEE_AUDIO_QC_PER_PATH,268.6379999999999,35.22081632653061,template word/POS/phone+duration match; constant onset offset,1.0231815394945443e-12,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD013_ses-01_task-PassiveListen__trial-2,1024.0,SEE_AUDIO_QC_PER_PATH,329.944,6.248140589569161,template word/POS/phone+duration match; constant onset offset,9.663381206337363e-13,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD013_ses-01_task-PassiveListen__trial-3,1024.0,SEE_AUDIO_QC_PER_PATH,337.56199999999995,28.18857142857143,template word/POS/phone+duration match; constant onset offset,5.684341886080802e-14,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD013_ses-01_task-PassiveListen__trial-4,1024.0,SEE_AUDIO_QC_PER_PATH,394.495,49.18281179138322,template word/POS/phone+duration match; constant onset offset,1.1368683772161603e-13,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD013_ses-01_task-PassiveListen__trial-5,1024.0,SEE_AUDIO_QC_PER_PATH,464.155,34.63149659863946,template word/POS/phone+duration match; constant onset offset,5.684341886080802e-14,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD013_ses-01_task-PassiveListen__trial-6,1024.0,SEE_AUDIO_QC_PER_PATH,510.88100000000003,34.2159410430839,template word/POS/phone+duration match; constant onset offset,1.7053025658242404e-13,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD013_ses-01_task-PassiveListen__trial-7,1024.0,SEE_AUDIO_QC_PER_PATH,583.139,35.284126984126985,template word/POS/phone+duration match; constant onset offset,2.2737367544323206e-13,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD013_ses-01_task-PassiveListen__trial-8,1024.0,SEE_AUDIO_QC_PER_PATH,628.184,35.60836734693878,template word/POS/phone+duration match; constant onset offset,1.1368683772161603e-13,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD013_ses-01_task-PassiveListen__trial-9,1024.0,SEE_AUDIO_QC_PER_PATH,675.08,22.537301587301588,template word/POS/phone+duration match; constant onset offset,1.1368683772161603e-13,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD013_ses-01_task-PassiveListen__trial-10,1024.0,SEE_AUDIO_QC_PER_PATH,707.033,37.38761904761905,template word/POS/phone+duration match; constant onset offset,1.1368683772161603e-13,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD013_ses-01_task-PassiveListen__trial-11,1024.0,SEE_AUDIO_QC_PER_PATH,755.056,3.44312925170068,template word/POS/phone+duration match; constant onset offset,1.0231815394945443e-12,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD013_ses-01_task-PassiveListen__trial-12,1024.0,SEE_AUDIO_QC_PER_PATH,930.04,34.556938775510204,template word/POS/phone+duration match; constant onset offset,1.1368683772161603e-13,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD013_ses-01_task-PassiveListen__trial-13,1024.0,SEE_AUDIO_QC_PER_PATH,973.599,39.03469387755102,template word/POS/phone+duration match; constant onset offset,1.1368683772161603e-13,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD013_ses-01_task-PassiveListen__trial-14,1024.0,SEE_AUDIO_QC_PER_PATH,1022.548,25.393945578231293,template word/POS/phone+duration match; constant onset offset,2.2737367544323206e-13,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD013_ses-01_task-PassiveListen__trial-15,1024.0,SEE_AUDIO_QC_PER_PATH,1057.7529999999997,3.44312925170068,template word/POS/phone+duration match; constant onset offset,1.000444171950221e-11,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD013_ses-01_task-PassiveListen__trial-16,1024.0,SEE_AUDIO_QC_PER_PATH,1116.353,36.367437641723356,template word/POS/phone+duration match; constant onset offset,4.547473508864641e-13,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD013_ses-01_task-PassiveListen__trial-17,1024.0,SEE_AUDIO_QC_PER_PATH,1168.365,25.584126984126986,template word/POS/phone+duration match; constant onset offset,2.2737367544323206e-13,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD013_ses-01_task-PassiveListen__trial-18,1024.0,SEE_AUDIO_QC_PER_PATH,1203.2930000000001,54.52736961451247,template word/POS/phone+duration match; constant onset offset,2.2737367544323206e-13,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD013_ses-01_task-PassiveListen__trial-19,1024.0,SEE_AUDIO_QC_PER_PATH,1269.981,32.8990022675737,template word/POS/phone+duration match; constant onset offset,4.547473508864641e-13,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD013_ses-01_task-PassiveListen__trial-20,1024.0,SEE_AUDIO_QC_PER_PATH,1310.564,26.25294784580499,template word/POS/phone+duration match; constant onset offset,2.2737367544323206e-13,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD015_ses-01_task-PassiveListen__trial-0,1024.0,SEE_AUDIO_QC_PER_PATH,109.01219039499988,1.9793197278911565,template word/POS/phone+duration match; constant onset offset,9.094947017729282e-13,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD015_ses-01_task-PassiveListen__trial-1,1024.0,SEE_AUDIO_QC_PER_PATH,118.21048807299995,35.22081632653061,template word/POS/phone+duration match; constant onset offset,1.0089706847793423e-12,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD015_ses-01_task-PassiveListen__trial-2,1024.0,SEE_AUDIO_QC_PER_PATH,175.150396838,3.44312925170068,template word/POS/phone+duration match; constant onset offset,9.379164112033322e-13,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD015_ses-01_task-PassiveListen__trial-3,1024.0,SEE_AUDIO_QC_PER_PATH,217.61827818400002,6.248140589569161,template word/POS/phone+duration match; constant onset offset,9.379164112033322e-13,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD015_ses-01_task-PassiveListen__trial-4,1024.0,SEE_AUDIO_QC_PER_PATH,344.32028952,35.284126984126985,template word/POS/phone+duration match; constant onset offset,5.684341886080802e-14,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD015_ses-01_task-PassiveListen__trial-5,1024.0,SEE_AUDIO_QC_PER_PATH,420.2851334865,49.18281179138322,template word/POS/phone+duration match; constant onset offset,1.1368683772161603e-13,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD015_ses-01_task-PassiveListen__trial-6,1024.0,SEE_AUDIO_QC_PER_PATH,485.67504601999997,34.63149659863946,template word/POS/phone+duration match; constant onset offset,1.7053025658242404e-13,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD015_ses-01_task-PassiveListen__trial-7,1024.0,SEE_AUDIO_QC_PER_PATH,540.409577511,28.18857142857143,template word/POS/phone+duration match; constant onset offset,1.1368683772161603e-13,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD015_ses-01_task-PassiveListen__trial-8,1024.0,SEE_AUDIO_QC_PER_PATH,601.924899305,3.44312925170068,template word/POS/phone+duration match; constant onset offset,1.0231815394945443e-12,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD015_ses-01_task-PassiveListen__trial-9,1024.0,SEE_AUDIO_QC_PER_PATH,605.942147358,3.44312925170068,template word/POS/phone+duration match; constant onset offset,1.0231815394945443e-12,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD015_ses-01_task-PassiveListen__trial-10,1024.0,SEE_AUDIO_QC_PER_PATH,634.85553638,22.537301587301588,template word/POS/phone+duration match; constant onset offset,1.1368683772161603e-13,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD017_ses-01_task-PassiveListen__trial-0,512.0,SEE_AUDIO_QC_PER_PATH,17.67527870049999,1.9793197278911565,template word/POS/phone+duration match; constant onset offset,9.237055564881302e-14,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD017_ses-01_task-PassiveListen__trial-1,512.0,SEE_AUDIO_QC_PER_PATH,21.3375371545,35.22081632653061,template word/POS/phone+duration match; constant onset offset,1.0658141036401503e-13,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD017_ses-01_task-PassiveListen__trial-2,512.0,SEE_AUDIO_QC_PER_PATH,73.55733359089999,3.44312925170068,template word/POS/phone+duration match; constant onset offset,9.947598300641403e-14,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD017_ses-01_task-PassiveListen__trial-3,512.0,SEE_AUDIO_QC_PER_PATH,79.7688460416,6.248140589569161,template word/POS/phone+duration match; constant onset offset,1.1368683772161603e-13,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD017_ses-01_task-PassiveListen__trial-4,512.0,SEE_AUDIO_QC_PER_PATH,87.42611121249999,28.18857142857143,template word/POS/phone+duration match; constant onset offset,5.684341886080802e-14,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD017_ses-01_task-PassiveListen__trial-5,512.0,SEE_AUDIO_QC_PER_PATH,131.516411612,49.18281179138322,template word/POS/phone+duration match; constant onset offset,8.526512829121202e-14,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD017_ses-01_task-PassiveListen__trial-6,512.0,SEE_AUDIO_QC_PER_PATH,189.84907096400002,34.2159410430839,template word/POS/phone+duration match; constant onset offset,8.526512829121202e-14,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD017_ses-01_task-PassiveListen__trial-7,512.0,SEE_AUDIO_QC_PER_PATH,234.69818050699993,35.60836734693878,template word/POS/phone+duration match; constant onset offset,1.7053025658242404e-13,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD017_ses-01_task-PassiveListen__trial-8,512.0,SEE_AUDIO_QC_PER_PATH,279.176657321,35.284126984126985,template word/POS/phone+duration match; constant onset offset,5.684341886080802e-14,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD017_ses-01_task-PassiveListen__trial-9,512.0,SEE_AUDIO_QC_PER_PATH,326.730402053,34.63149659863946,template word/POS/phone+duration match; constant onset offset,1.1368683772161603e-13,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD017_ses-01_task-PassiveListen__trial-10,512.0,SEE_AUDIO_QC_PER_PATH,371.849001727,37.38761904761905,template word/POS/phone+duration match; constant onset offset,5.684341886080802e-14,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD017_ses-01_task-PassiveListen__trial-11,512.0,SEE_AUDIO_QC_PER_PATH,418.371706807,3.44312925170068,template word/POS/phone+duration match; constant onset offset,1.0231815394945443e-12,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD017_ses-01_task-PassiveListen__trial-12,512.0,SEE_AUDIO_QC_PER_PATH,422.385985082,3.44312925170068,template word/POS/phone+duration match; constant onset offset,1.0800249583553523e-12,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD017_ses-01_task-PassiveListen__trial-13,512.0,SEE_AUDIO_QC_PER_PATH,472.263704064,22.537301587301588,template word/POS/phone+duration match; constant onset offset,5.684341886080802e-14,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD017_ses-01_task-PassiveListen__trial-14,512.0,SEE_AUDIO_QC_PER_PATH,523.079466119,32.8990022675737,template word/POS/phone+duration match; constant onset offset,1.1368683772161603e-13,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD017_ses-01_task-PassiveListen__trial-15,512.0,SEE_AUDIO_QC_PER_PATH,562.96776849,25.584126984126986,template word/POS/phone+duration match; constant onset offset,1.1368683772161603e-13,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD017_ses-01_task-PassiveListen__trial-16,512.0,SEE_AUDIO_QC_PER_PATH,595.396538835,3.44312925170068,template word/POS/phone+duration match; constant onset offset,9.094947017729282e-13,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD017_ses-01_task-PassiveListen__trial-17,512.0,SEE_AUDIO_QC_PER_PATH,599.410633159,3.44312925170068,template word/POS/phone+duration match; constant onset offset,1.0231815394945443e-12,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD017_ses-01_task-PassiveListen__trial-18,512.0,SEE_AUDIO_QC_PER_PATH,649.447873792,26.25294784580499,template word/POS/phone+duration match; constant onset offset,2.2737367544323206e-13,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD017_ses-01_task-PassiveListen__trial-19,512.0,SEE_AUDIO_QC_PER_PATH,683.674264408,36.367437641723356,template word/POS/phone+duration match; constant onset offset,2.2737367544323206e-13,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD017_ses-01_task-PassiveListen__trial-20,512.0,SEE_AUDIO_QC_PER_PATH,726.763760527,39.03469387755102,template word/POS/phone+duration match; constant onset offset,1.1368683772161603e-13,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD017_ses-01_task-PassiveListen__trial-21,512.0,SEE_AUDIO_QC_PER_PATH,773.224537041,25.393945578231293,template word/POS/phone+duration match; constant onset offset,1.1368683772161603e-13,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD017_ses-01_task-PassiveListen__trial-22,512.0,SEE_AUDIO_QC_PER_PATH,807.4844971640001,54.52736961451247,template word/POS/phone+duration match; constant onset offset,1.1368683772161603e-13,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD017_ses-01_task-PassiveListen__trial-23,512.0,SEE_AUDIO_QC_PER_PATH,872.009885137,34.556938775510204,template word/POS/phone+duration match; constant onset offset,1.1368683772161603e-13,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD018_ses-01_task-PassiveListen__trial-0,1024.0,SEE_AUDIO_QC_PER_PATH,63.5189586785,1.9793197278911565,template word/POS/phone+duration match; constant onset offset,8.526512829121202e-14,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD018_ses-01_task-PassiveListen__trial-1,1024.0,SEE_AUDIO_QC_PER_PATH,67.8529590081,35.22081632653061,template word/POS/phone+duration match; constant onset offset,8.952838470577262e-13,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD018_ses-01_task-PassiveListen__trial-2,1024.0,SEE_AUDIO_QC_PER_PATH,120.08729798800002,3.44312925170068,template word/POS/phone+duration match; constant onset offset,9.379164112033322e-13,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD018_ses-01_task-PassiveListen__trial-3,1024.0,SEE_AUDIO_QC_PER_PATH,124.55639418400003,6.248140589569161,template word/POS/phone+duration match; constant onset offset,9.237055564881302e-13,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD018_ses-01_task-PassiveListen__trial-4,1024.0,SEE_AUDIO_QC_PER_PATH,132.756749569,22.537301587301588,template word/POS/phone+duration match; constant onset offset,2.842170943040401e-14,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD018_ses-01_task-PassiveListen__trial-5,1024.0,SEE_AUDIO_QC_PER_PATH,178.12262800899998,28.18857142857143,template word/POS/phone+duration match; constant onset offset,5.684341886080802e-14,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
ds004703,sub-SD018_ses-01_task-PassiveListen__trial-6,1024.0,SEE_AUDIO_QC_PER_PATH,217.81962971999994,35.60836734693878,template word/POS/phone+duration match; constant onset offset,1.9895196601282805e-13,UNKNOWN,/home/fanyu/auditory_simulation_m6a/pub_01/s06/ds004703_qc_20260919_v2/audio_neural_pairing_audit.csv
